Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
MYBBP1A,1.2132264948931422,0.0044424685093624764,ATRT_vs_Glial,MYBBP1A,10514,Up
SMCHD1,1.3204281707136865,0.004535936229276115,ATRT_vs_Glial,SMCHD1,23347,Up
ZCCHC3,1.387857233571296,0.004586421469643969,ATRT_vs_Glial,ZCCHC3,85364,Up
NAA25,1.0767286382775474,0.004608060864215855,ATRT_vs_Glial,NAA25,80018,Up
PYCR2,1.2054858660987904,0.004694589943837553,ATRT_vs_Glial,PYCR2,29920,Up
FTSJ3,1.1736613411073904,0.004694589943837553,ATRT_vs_Glial,FTSJ3,117246,Up
CTPS1,1.2924197213655582,0.004785773005243469,ATRT_vs_Glial,CTPS1,1503,Up
UTP14A,1.4124156306745448,0.004947019111739304,ATRT_vs_Glial,UTP14A,10813,Up
CAD,1.3429783830128699,0.005075214092861967,ATRT_vs_Glial,CAD,790,Up
SEC61G,2.1365390281021064,0.005315388944710826,ATRT_vs_Glial,SEC61G,23480,Up
FLNB,1.7818717727888895,0.005343114032053044,ATRT_vs_Glial,FLNB,2317,Up
MRPL10,1.5714285625308015,0.005377535404239295,ATRT_vs_Glial,MRPL10,124995,Up
TMEM165,1.395739198520431,0.005383351320021664,ATRT_vs_Glial,TMEM165,55858,Up
PELP1,1.2313691135622626,0.0054999631974705825,ATRT_vs_Glial,PELP1,27043,Up
ERMP1,1.614283452704587,0.005542464194660769,ATRT_vs_Glial,ERMP1,79956,Up
MGAT1,1.2075624515650674,0.005608132045778803,ATRT_vs_Glial,MGAT1,4245,Up
SAE1,1.1504142592780262,0.005664680320061637,ATRT_vs_Glial,SAE1,10055,Up
RBM34,1.0716852775687151,0.005776171123769445,ATRT_vs_Glial,RBM34,23029,Up
COIL,1.0238367505390364,0.0058414731305278175,ATRT_vs_Glial,COIL,8161,Up
POLR2H,1.1392302781110963,0.005904417076399689,ATRT_vs_Glial,POLR2H,5437,Up
NPM1,1.3350613105227431,0.005995369943338819,ATRT_vs_Glial,NPM1,4869,Up
RSL1D1,1.4745431867268017,0.006084259743183603,ATRT_vs_Glial,RSL1D1,26156,Up
RBM28,1.1051937646329613,0.006119780933799231,ATRT_vs_Glial,RBM28,55131,Up
METTL1,1.3831504804584576,0.0061446909070412455,ATRT_vs_Glial,METTL1,4234,Up
NSMCE4A,1.001509496145058,0.006431812461088826,ATRT_vs_Glial,NSMCE4A,54780,Up
CARM1,1.0001568158380572,0.006488403871972506,ATRT_vs_Glial,CARM1,10498,Up
XRN1,1.13090578495801,0.006559611269460089,ATRT_vs_Glial,XRN1,54464,Up
FN1,2.56091367867867,0.006619741540962143,ATRT_vs_Glial,FN1,2335,Up
BIRC6,1.0967738458149334,0.006822656499346934,ATRT_vs_Glial,BIRC6,57448,Up
AUP1,1.0357475344319127,0.007061069777797026,ATRT_vs_Glial,AUP1,550,Up
HNRNPH1,1.1685465933112447,0.007064864030621536,ATRT_vs_Glial,HNRNPH1,3187,Up
IRAK4,1.2954562219559413,0.007092721406328314,ATRT_vs_Glial,IRAK4,51135,Up
NCEH1,1.6498594180170514,0.007151885472535121,ATRT_vs_Glial,NCEH1,57552,Up
PNKP,1.167825908807007,0.007151885472535121,ATRT_vs_Glial,PNKP,11284,Up
TXNDC5,1.7690592685553703,0.007183029333827094,ATRT_vs_Glial,TXNDC5,81567,Up
TM9SF2,1.0708355292117595,0.00722333376235443,ATRT_vs_Glial,TM9SF2,9375,Up
EBP,1.0747810576592656,0.00727914293908218,ATRT_vs_Glial,EBP,10682,Up
MTHFD1L,1.3113475301619033,0.007427829622936578,ATRT_vs_Glial,MTHFD1L,25902,Up
GFM2,1.2995355552935806,0.007595926329509255,ATRT_vs_Glial,GFM2,84340,Up
TBL2,1.0970731063852988,0.0076915265721773296,ATRT_vs_Glial,TBL2,26608,Up
FXR1,1.142451823680954,0.007721773850143334,ATRT_vs_Glial,FXR1,8087,Up
PUS7,1.103619201938642,0.0079549847168217391,ATRT_vs_Glial,PUS7,54517,Up
PHF6,1.0130381098035492,0.008356846135220352,ATRT_vs_Glial,PHF6,84295,Up
P4HB,1.1821084536117077,0.008413975951128652,ATRT_vs_Glial,P4HB,5034,Up
RPS26,1.1463750375303086,0.008559613376993451,ATRT_vs_Glial,RPS26,6231,Up
ALG6,1.209500687738064,0.008574874880954418,ATRT_vs_Glial,ALG6,29929,Up
SLC2A10,1.2443318037044797,0.008602938788184767,ATRT_vs_Glial,SLC2A10,81031,Up
ERI1,1.393279234543094,0.008653487678695539,ATRT_vs_Glial,ERI1,90459,Up
PLTP,1.8269540661853227,0.008707176170765574,ATRT_vs_Glial,PLTP,5360,Up
ABCB10,1.3285721116103488,0.009089039321648371,ATRT_vs_Glial,ABCB10,23456,Up
MIPEP,1.265764689498699,0.009089039321648371,ATRT_vs_Glial,MIPEP,4285,Up
DNTTIP2,1.0318045765066266,0.009089039321648371,ATRT_vs_Glial,DNTTIP2,30836,Up
COL11A1,2.0394084098325678,0.009200677034305068,ATRT_vs_Glial,COL11A1,1301,Up
DDX27,1.238921310849527,0.009200677034305068,ATRT_vs_Glial,DDX27,55661,Up
ADPGK,1.2515176099274292,0.009419831493983306,ATRT_vs_Glial,ADPGK,83440,Up
TIA1,1.1386012701695378,0.009453450821090045,ATRT_vs_Glial,TIA1,7072,Up
SNRNP40,1.070304860105317,0.00995484459625475,ATRT_vs_Glial,SNRNP40,9410,Up
RBMS1,1.1276221171371823,0.01001077836062778,ATRT_vs_Glial,RBMS1,5937,Up
SPATS2,1.0351460478837993,0.010106819255844562,ATRT_vs_Glial,SPATS2,65244,Up
SRRM1,1.0500703892829932,0.010113363874562012,ATRT_vs_Glial,SRRM1,10250,Up
PRMT1,1.0985260913891075,0.01044798386159783,ATRT_vs_Glial,PRMT1,3276,Up
PITRM1,1.0196487840682913,0.010800117762955022,ATRT_vs_Glial,PITRM1,10531,Up
POLR1C,1.0184391448191725,0.010863957345528337,ATRT_vs_Glial,POLR1C,9533,Up
SPTLC2,1.1994334768942103,0.011244355742927026,ATRT_vs_Glial,SPTLC2,9517,Up
METAP1,1.1164184981778078,0.01157250186441374,ATRT_vs_Glial,METAP1,23173,Up
HEXB,1.6218015476892695,0.012190373087981399,ATRT_vs_Glial,HEXB,3074,Up
INTS11,1.073158738786372,0.012190373087981399,ATRT_vs_Glial,INTS11,54973,Up
PES1,1.07453355691554,0.012229882302931037,ATRT_vs_Glial,PES1,23481,Up
RDH10,1.4813333986397765,0.012497561155725328,ATRT_vs_Glial,RDH10,157506,Up
P2RX4,1.6950851595771397,0.012660543566762899,ATRT_vs_Glial,P2RX4,5025,Up
CCDC9,1.1443516631203927,0.012686476213063527,ATRT_vs_Glial,CCDC9,26093,Up
RRM1,1.3268220511380235,0.013147715265659143,ATRT_vs_Glial,RRM1,6240,Up
ELOVL1,1.2824988165186788,0.013346403108742317,ATRT_vs_Glial,ELOVL1,64834,Up
BRIX1,1.3052533829608706,0.013360003495376223,ATRT_vs_Glial,BRIX1,55299,Up
CCN2,1.4753072206804987,0.013585197547032595,ATRT_vs_Glial,CCN2,1490,Up
HBG1,2.8857631916983983,0.013637883070446217,ATRT_vs_Glial,HBG1,3047,Up
HCCS,1.0413197066448099,0.013756881489346727,ATRT_vs_Glial,HCCS,3052,Up
UBA2,1.0028630907503455,0.013998514644919429,ATRT_vs_Glial,UBA2,10054,Up
SSR3,1.195194673825192,0.014267678917873722,ATRT_vs_Glial,SSR3,6747,Up
YBX1,1.1506229226753142,0.01525337803140251,ATRT_vs_Glial,YBX1,4904,Up
RECQL,1.1015184895091004,0.015284169247675257,ATRT_vs_Glial,RECQL,5965,Up
LRPPRC,1.1447443770295607,0.015582298084707858,ATRT_vs_Glial,LRPPRC,10128,Up
CERS2,1.1864409385654504,0.015651679698592963,ATRT_vs_Glial,CERS2,29956,Up
MRPS15,1.099484588778811,0.015827518892672764,ATRT_vs_Glial,MRPS15,64960,Up
PMPCB,1.2497886973818524,0.016034454170935877,ATRT_vs_Glial,PMPCB,9512,Up
JPT2,1.1409994140896558,0.016034454170935877,ATRT_vs_Glial,JPT2,90861,Up
RRP12,1.3230428589241896,0.016389062518615053,ATRT_vs_Glial,RRP12,23223,Up
ANP32A,1.0392155004469252,0.016389510590059712,ATRT_vs_Glial,ANP32A,8125,Up
IGFBPL1,1.4201953354163201,0.016441992202274443,ATRT_vs_Glial,IGFBPL1,347252,Up
KIF22,1.5247832760144284,0.01644415711974594,ATRT_vs_Glial,KIF22,3835,Up
MID1,1.0894490790545923,0.017079660561477757,ATRT_vs_Glial,MID1,4281,Up
PRR3,1.1823204811182855,0.01718800133861781,ATRT_vs_Glial,PRR3,80742,Up
GLB1,1.9552758481180952,0.017382105835587698,ATRT_vs_Glial,GLB1,2720,Up
KIFC1,1.442092535526573,0.017892701983948028,ATRT_vs_Glial,KIFC1,3833,Up
PRPF18,1.3571553868894721,0.018149077742017718,ATRT_vs_Glial,PRPF18,8559,Up
TMEM260,1.099359096199656,0.018163652539553786,ATRT_vs_Glial,TMEM260,54916,Up
IER3IP1,1.5095748259295796,0.019096546713191324,ATRT_vs_Glial,IER3IP1,51124,Up
PLOD2,1.6995396017962534,0.01927638379231458,ATRT_vs_Glial,PLOD2,5352,Up
ADSS2,1.094433001465216,0.019685872424998942,ATRT_vs_Glial,ADSS2,159,Up
CHLSN,1.018714345966842,0.0197866885458985,ATRT_vs_Glial,CHLSN,84310,Up
NUDCD1,1.1658178407769029,0.020215915346074063,ATRT_vs_Glial,NUDCD1,84955,Up
PDIA4,1.3373003727022947,0.020458275500781737,ATRT_vs_Glial,PDIA4,9601,Up
BOP1,1.020948351694937,0.02045847682107226,ATRT_vs_Glial,BOP1,23246,Up
CKAP4,1.1256226507706906,0.02125142329547558,ATRT_vs_Glial,CKAP4,10970,Up
ZNF622,1.1530091691808124,0.021784111080508282,ATRT_vs_Glial,ZNF622,90441,Up
RPS4Y1,1.216875093503102,0.021984689069809524,ATRT_vs_Glial,RPS4Y1,6192,Up
GRWD1,1.1284018753231777,0.022355056325253714,ATRT_vs_Glial,GRWD1,83743,Up
RBPJ,1.5334458492924838,0.022434017318897596,ATRT_vs_Glial,RBPJ,3516,Up
MKI67,1.144817733588745,0.02250911681108318,ATRT_vs_Glial,MKI67,4288,Up
SRSF9,1.1223505623150984,0.0225984139184262,ATRT_vs_Glial,SRSF9,8683,Up
MAGT1,1.0198397647715787,0.022728750077704023,ATRT_vs_Glial,MAGT1,84061,Up
DCAF11,1.3341374248850286,0.022884872873846798,ATRT_vs_Glial,DCAF11,80344,Up
TYMP,1.716014834930462,0.023150279558680223,ATRT_vs_Glial,TYMP,1890,Up
SSR1,1.0744342096797723,0.025013011632398087,ATRT_vs_Glial,SSR1,6745,Up
PTRH2,1.1062380267593426,0.025617128641012912,ATRT_vs_Glial,PTRH2,51651,Up
HDAC1,1.1047785110841701,0.026480828824559547,ATRT_vs_Glial,HDAC1,3065,Up
SNRPD2,1.0060233424689748,0.02662379916337274,ATRT_vs_Glial,SNRPD2,6633,Up
UTP15,1.094578472867088,0.027307207025753434,ATRT_vs_Glial,UTP15,84135,Up
TMEM97,1.0202336657043247,0.028507779259702985,ATRT_vs_Glial,TMEM97,27346,Up
ZCCHC17,1.378301985738375,0.02871616432491794,ATRT_vs_Glial,ZCCHC17,51538,Up
FUBP1,1.0164880986165308,0.02922614295909452,ATRT_vs_Glial,FUBP1,8880,Up
PLOD3,1.2259140606823316,0.029469605132963574,ATRT_vs_Glial,PLOD3,8985,Up
PMPCA,1.0763371073383325,0.02957366982722093,ATRT_vs_Glial,PMPCA,23203,Up
TNFAIP8,1.2543514836703018,0.02970063328775286,ATRT_vs_Glial,TNFAIP8,25816,Up
ANXA3,1.451052176495093,0.029958432189265645,ATRT_vs_Glial,ANXA3,306,Up
FBL,1.064721179625323,0.030637196712677863,ATRT_vs_Glial,FBL,2091,Up
IGF2BP3,1.3186427259311344,0.031630152939362007,ATRT_vs_Glial,IGF2BP3,10643,Up
SDF4,1.0089862214776204,0.03170623004827802,ATRT_vs_Glial,SDF4,51150,Up
GLG1,1.0079539735488403,0.032528190567774284,ATRT_vs_Glial,GLG1,2734,Up
S100A11,1.8876774703865316,0.03294788546021272,ATRT_vs_Glial,S100A11,6282,Up
HMGB2,1.1524158104581872,0.03376013642864106,ATRT_vs_Glial,HMGB2,3148,Up
PUS1,1.2121979015815079,0.03419112372536615,ATRT_vs_Glial,PUS1,80324,Up
B3GAT3,1.1803420575597023,0.03479946162237813,ATRT_vs_Glial,B3GAT3,26229,Up
SUN1,1.0383940536692329,0.035316839422868965,ATRT_vs_Glial,SUN1,23353,Up
MANF,1.0514752750722671,0.036271374300753785,ATRT_vs_Glial,MANF,7873,Up
THBS1,2.3975523888494017,0.037384787934214216,ATRT_vs_Glial,THBS1,7057,Up
SLC25A10,1.0063707501173766,0.03799736688859446,ATRT_vs_Glial,SLC25A10,1468,Up
PNKD,1.2445381865772447,0.03879158634841306,ATRT_vs_Glial,PNKD,25953,Up
H1-5,1.4477320348838205,0.03911194901648574,ATRT_vs_Glial,H1-5,3009,Up
HEXIM1,1.1050913337529735,0.03911194901648574,ATRT_vs_Glial,HEXIM1,10614,Up
PSMG1,1.0984088297538541,0.03974395970600709,ATRT_vs_Glial,PSMG1,8624,Up
PDK1,1.1951142828829617,0.03985261082713489,ATRT_vs_Glial,PDK1,5163,Up
CDK7,1.1557470439324362,0.042710976426989,ATRT_vs_Glial,CDK7,1022,Up
TLK2,1.070582821472069,0.04298252589701021,ATRT_vs_Glial,TLK2,11011,Up
HM13,1.1199475720142686,0.04376084898923228,ATRT_vs_Glial,HM13,81502,Up
TGFBI,2.2000235820884946,0.04520732192611155,ATRT_vs_Glial,TGFBI,7045,Up
UBE2T,1.3051073896730596,0.04532697926856217,ATRT_vs_Glial,UBE2T,29089,Up
EHMT2,1.1771267643157906,0.04680824374847929,ATRT_vs_Glial,EHMT2,10919,Up
