Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
F11R,-1.3851823735961695,0.006239105346672633,MB_vs_EPN_like,F11R,50848,Down
OPA3,-1.0820940920972255,0.006277615272135659,MB_vs_EPN_like,OPA3,80207,Down
S100A13,-2.0326129273456033,0.006332440795999832,MB_vs_EPN_like,S100A13,6284,Down
NRCAM,-2.4346151075950146,0.006432114514801309,MB_vs_EPN_like,NRCAM,4897,Down
RBKS,-1.5519470223466563,0.006522360513677399,MB_vs_EPN_like,RBKS,64080,Down
FBXO44,-1.2401648174464555,0.006524818289393942,MB_vs_EPN_like,FBXO44,93611,Down
ANK2,-1.9613126771232707,0.0066313554156936716,MB_vs_EPN_like,ANK2,287,Down
HDHD2,-1.1543920022009075,0.006637539566887752,MB_vs_EPN_like,HDHD2,84064,Down
FSD1L,-1.3323966023151534,0.006652260153841137,MB_vs_EPN_like,FSD1L,83856,Down
PFKP,-1.984136885503922,0.006726619896079251,MB_vs_EPN_like,PFKP,5214,Down
DPYSL2,-1.6125364010331005,0.00686001074846779,MB_vs_EPN_like,DPYSL2,1808,Down
CLDN5,-1.1682097044792172,0.006975556287300304,MB_vs_EPN_like,CLDN5,7122,Down
ANXA4,-1.6298209494948175,0.007041432093131732,MB_vs_EPN_like,ANXA4,307,Down
DMAC2L,-1.2357977455191858,0.007134278803141693,MB_vs_EPN_like,DMAC2L,27109,Down
CD151,-1.0744792906719738,0.007164187433188775,MB_vs_EPN_like,CD151,977,Down
MTSS2,-1.458848109832811,0.007377614199710021,MB_vs_EPN_like,MTSS2,92154,Down
GFRA2,-1.3928126293767882,0.007483617991060497,MB_vs_EPN_like,GFRA2,2675,Down
NRBP2,-1.198741053265742,0.007537636151147328,MB_vs_EPN_like,NRBP2,340371,Down
SNX18,-1.2619849936030327,0.007613544907717832,MB_vs_EPN_like,SNX18,112574,Down
SLC16A1,-1.3608528135786955,0.00783348043847992,MB_vs_EPN_like,SLC16A1,6566,Down
LIMCH1,-1.547259866255981,0.007895051948546495,MB_vs_EPN_like,LIMCH1,22998,Down
CYB5R1,-1.725956472029356,0.007900127073419591,MB_vs_EPN_like,CYB5R1,51706,Down
FAM169A,-1.1199617265043251,0.008111893861447866,MB_vs_EPN_like,FAM169A,26049,Down
PLIN3,-1.2443236229472063,0.008239153801785044,MB_vs_EPN_like,PLIN3,10226,Down
MYO1E,-1.0361374457210424,0.008291135705967971,MB_vs_EPN_like,MYO1E,4643,Down
CADM1,-1.4624748517218364,0.008326505104402575,MB_vs_EPN_like,CADM1,23705,Down
PALM2AKAP2,-1.1249185754469444,0.00832783955191399,MB_vs_EPN_like,PALM2AKAP2,445815,Down
PLGRKT,-1.114883523324636,0.008386435510192925,MB_vs_EPN_like,PLGRKT,55848,Down
S100A16,-1.7617934205676065,0.00855353783263483,MB_vs_EPN_like,S100A16,140576,Down
GPM6B,-2.055387897519271,0.008742791873485572,MB_vs_EPN_like,GPM6B,2824,Down
SLC35F6,-1.303211436806027,0.00883584890549025,MB_vs_EPN_like,SLC35F6,54978,Down
PRDX5,-1.523196929993226,0.009139037794902253,MB_vs_EPN_like,PRDX5,25824,Down
RRAGD,-1.1928903602727452,0.009182166248567531,MB_vs_EPN_like,RRAGD,58528,Down
SRI,-1.6315833869193241,0.009217708324264193,MB_vs_EPN_like,SRI,6717,Down
CTSH,-1.3621289912329502,0.009394719366999189,MB_vs_EPN_like,CTSH,1512,Down
AK3,-1.0363254823297048,0.009394719366999189,MB_vs_EPN_like,AK3,50808,Down
PGM1,-1.3250223122093772,0.009402578215136084,MB_vs_EPN_like,PGM1,5236,Down
PTGFRN,-1.4783969514330337,0.009505617666277642,MB_vs_EPN_like,PTGFRN,5738,Down
PTPRG,-1.3034841748103183,0.009897143935185915,MB_vs_EPN_like,PTPRG,5793,Down
CA3,-3.5936965864232135,0.010072269642193585,MB_vs_EPN_like,CA3,761,Down
KIAA1671,-1.0095288153486166,0.010206383333853812,MB_vs_EPN_like,KIAA1671,85379,Down
ANXA6,-1.0562029813986236,0.010397237305815758,MB_vs_EPN_like,ANXA6,309,Down
ALDH5A1,-1.3316620158534995,0.010458314062563626,MB_vs_EPN_like,ALDH5A1,7915,Down
BSG,-1.1983965286546407,0.010860788628139896,MB_vs_EPN_like,BSG,682,Down
PLEKHA7,-1.2665460363355336,0.011120652295506512,MB_vs_EPN_like,PLEKHA7,144100,Down
SCRIB,-1.2489860143416074,0.011345531336009561,MB_vs_EPN_like,SCRIB,23513,Down
BCAM,-1.7482643533913347,0.011390834766633006,MB_vs_EPN_like,BCAM,4059,Down
ANXA11,-1.172031092885561,0.0114174292307454,MB_vs_EPN_like,ANXA11,311,Down
KYAT3,-1.2334111299262318,0.011448477086344116,MB_vs_EPN_like,KYAT3,56267,Down
AASS,-1.0531688481212456,0.011554948108629299,MB_vs_EPN_like,AASS,10157,Down
SYNE1,-1.2158240827210562,0.011604491765899805,MB_vs_EPN_like,SYNE1,23345,Down
PSMB9,-1.1128502629964068,0.011834040470366054,MB_vs_EPN_like,PSMB9,5698,Down
CDC42SE2,-1.1766313187586093,0.011982653551826308,MB_vs_EPN_like,CDC42SE2,56990,Down
SMDT1,-1.2195539007917873,0.01201994812396879,MB_vs_EPN_like,SMDT1,91689,Down
TMEM65,-1.378523108350219,0.012272271384675059,MB_vs_EPN_like,TMEM65,157378,Down
GBP1,-1.5053374581124856,0.012282541864459463,MB_vs_EPN_like,GBP1,2633,Down
SLIT2,-1.0312760776174912,0.01259900084473341,MB_vs_EPN_like,SLIT2,9353,Down
RETSAT,-1.094754302176522,0.012652031496778467,MB_vs_EPN_like,RETSAT,54884,Down
PPA2,-1.209408724610718,0.01283939297275439,MB_vs_EPN_like,PPA2,27068,Down
GFAP,-2.8065770488087303,0.012987415000923751,MB_vs_EPN_like,GFAP,2670,Down
PTGDS,-2.3818504426213956,0.013004862340045926,MB_vs_EPN_like,PTGDS,5730,Down
TMEM47,-1.124283015078312,0.013004862340045926,MB_vs_EPN_like,TMEM47,83604,Down
PDCD4,-1.1221364380578365,0.013119405596657814,MB_vs_EPN_like,PDCD4,27250,Down
ANXA2,-1.6075592089262543,0.013127390514028173,MB_vs_EPN_like,ANXA2,302,Down
PARD3B,-2.1380746066020677,0.013269987377382872,MB_vs_EPN_like,PARD3B,117583,Down
BCL2,-1.252421378671933,0.013315193404265907,MB_vs_EPN_like,BCL2,596,Down
SPTAN1,-1.1372995543460824,0.013387152028049111,MB_vs_EPN_like,SPTAN1,6709,Down
PRMT2,-1.0753090154869334,0.013621797853143845,MB_vs_EPN_like,PRMT2,3275,Down
LACTB2,-1.160329324349604,0.014416283797121874,MB_vs_EPN_like,LACTB2,51110,Down
DMD,-1.4184576351350096,0.014422475639549506,MB_vs_EPN_like,DMD,1756,Down
SDR39U1,-1.3952557230833555,0.014703732825551666,MB_vs_EPN_like,SDR39U1,56948,Down
TLN2,-1.164989222001541,0.014703732825551666,MB_vs_EPN_like,TLN2,83660,Down
FAM162A,-1.0992337310600533,0.014703732825551666,MB_vs_EPN_like,FAM162A,26355,Down
CD109,-1.4747075694563812,0.015323168611189946,MB_vs_EPN_like,CD109,135228,Down
ITGA6,-1.5279694413275955,0.015335471562780739,MB_vs_EPN_like,ITGA6,3655,Down
SPAG1,-1.2088274699083605,0.015335471562780739,MB_vs_EPN_like,SPAG1,6674,Down
ALDOC,-2.0707685032273098,0.015353151321451045,MB_vs_EPN_like,ALDOC,230,Down
ISOC1,-1.0536356722760623,0.015568219430016742,MB_vs_EPN_like,ISOC1,51015,Down
STK33,-1.2130678341720156,0.015671166560118313,MB_vs_EPN_like,STK33,65975,Down
CRB2,-1.152827319771209,0.015848522841471806,MB_vs_EPN_like,CRB2,286204,Down
SLC25A25,-1.14645700992061,0.015956461212214664,MB_vs_EPN_like,SLC25A25,114789,Down
BBS2,-1.3504730067966726,0.01598375346831356,MB_vs_EPN_like,BBS2,583,Down
S100A10,-2.055079704994739,0.016174369938492313,MB_vs_EPN_like,S100A10,6281,Down
ATP1B1,-2.4744618888069496,0.016437888273034183,MB_vs_EPN_like,ATP1B1,481,Down
CLIP2,-1.1815199348520409,0.016707396727921167,MB_vs_EPN_like,CLIP2,7461,Down
PPP1R1B,-1.6625362540248219,0.016917952806743613,MB_vs_EPN_like,PPP1R1B,84152,Down
SBF2,-1.0360851087385115,0.016983516472632965,MB_vs_EPN_like,SBF2,81846,Down
LDHB,-1.2353710674153149,0.017213248647411625,MB_vs_EPN_like,LDHB,3945,Down
FMO1,-2.2526445715225876,0.017257759896305746,MB_vs_EPN_like,FMO1,2326,Down
GSTM2,-1.439124139754746,0.017605925191576284,MB_vs_EPN_like,GSTM2,2946,Down
SDC2,-1.0843168725978565,0.017639350042122057,MB_vs_EPN_like,SDC2,6383,Down
RPS4Y1,-1.0726249283322318,0.017925423366045874,MB_vs_EPN_like,RPS4Y1,6192,Down
AQP1,-3.080013344788185,0.018220120135333757,MB_vs_EPN_like,AQP1,358,Down
DNAAF5,-1.205164204121072,0.018260610525133784,MB_vs_EPN_like,DNAAF5,54919,Down
PHKB,-1.146127305292687,0.018384258195462216,MB_vs_EPN_like,PHKB,5257,Down
ACO2,-1.0095059627629297,0.01886803768309743,MB_vs_EPN_like,ACO2,50,Down
PTPRF,-1.1672545238621979,0.018898883118871546,MB_vs_EPN_like,PTPRF,5792,Down
LHPP,-1.5705085486538302,0.01898064752129694,MB_vs_EPN_like,LHPP,64077,Down
DNPH1,-1.1367194917280052,0.01898842739389229,MB_vs_EPN_like,DNPH1,10591,Down
PALM,-1.7375563209578893,0.019185221001613795,MB_vs_EPN_like,PALM,5064,Down
TAX1BP3,-1.2175874573480883,0.02016068259918439,MB_vs_EPN_like,TAX1BP3,30851,Down
ISOC2,-1.2627630755829315,0.020394275420200204,MB_vs_EPN_like,ISOC2,79763,Down
PREX1,-1.035364105008032,0.02091117419763913,MB_vs_EPN_like,PREX1,57580,Down
LRPAP1,-1.284079484225689,0.02154967345663146,MB_vs_EPN_like,LRPAP1,4043,Down
ACYP2,-1.9625591196113419,0.021565180207381948,MB_vs_EPN_like,ACYP2,98,Down
GCSH,-1.4414416784011692,0.021797030031169187,MB_vs_EPN_like,GCSH,2653,Down
GYS1,-1.0765156870146555,0.02212441827467185,MB_vs_EPN_like,GYS1,2997,Down
ZC3HAV1,-1.0543836927472405,0.022160320238023952,MB_vs_EPN_like,ZC3HAV1,56829,Down
ALDH6A1,-1.4961000049335027,0.022357720892658584,MB_vs_EPN_like,ALDH6A1,4329,Down
ALDH1L1,-2.1868147283024975,0.02256774774439989,MB_vs_EPN_like,ALDH1L1,10840,Down
PCBD1,-1.1014395510172221,0.02258454338158204,MB_vs_EPN_like,PCBD1,5092,Down
DCLK2,-1.2934196859816751,0.022735948067699917,MB_vs_EPN_like,DCLK2,166614,Down
ABLIM1,-1.4116044258466118,0.023153808661163507,MB_vs_EPN_like,ABLIM1,3983,Down
LSAMP,-1.4736556330951665,0.023658703192057907,MB_vs_EPN_like,LSAMP,4045,Down
IDH3G,-1.2096375700248814,0.023680811525218653,MB_vs_EPN_like,IDH3G,3421,Down
ACP2,-1.1751958349179148,0.02377308987408923,MB_vs_EPN_like,ACP2,53,Down
SLC1A4,-1.648813078372374,0.023989707820495535,MB_vs_EPN_like,SLC1A4,6509,Down
ASMTL,-1.1994697800444385,0.024637248396073556,MB_vs_EPN_like,ASMTL,8623,Down
DAG1,-1.105842101168541,0.025289721814088284,MB_vs_EPN_like,DAG1,1605,Down
PRDX6,-1.3692721360497693,0.025433866625430474,MB_vs_EPN_like,PRDX6,9588,Down
SELENBP1,-1.874127539757037,0.02560608936039443,MB_vs_EPN_like,SELENBP1,8991,Down
ITGA2,-1.4763024562785603,0.025661409958508127,MB_vs_EPN_like,ITGA2,3673,Down
NHERF1,-1.6789375775910074,0.025738930950118574,MB_vs_EPN_like,NHERF1,9368,Down
CSTB,-1.0356827586025403,0.02621286269483272,MB_vs_EPN_like,CSTB,1476,Down
MOCS2,-1.08011694270947,0.026367237084879407,MB_vs_EPN_like,MOCS2,4338,Down
S100B,-2.3777271128781443,0.027020071703177776,MB_vs_EPN_like,S100B,6285,Down
ACSS1,-1.7358519131687231,0.027571142444225392,MB_vs_EPN_like,ACSS1,84532,Down
TMOD1,-1.5015459927009616,0.028244531388373923,MB_vs_EPN_like,TMOD1,7111,Down
SIPA1,-1.1229361068329204,0.02840214378625809,MB_vs_EPN_like,SIPA1,6494,Down
RRAS2,-1.2138278086441296,0.029782425039976735,MB_vs_EPN_like,RRAS2,22800,Down
TSPAN3,-1.10612920654944,0.029782425039976735,MB_vs_EPN_like,TSPAN3,10099,Down
JMJD7,-1.0750576253526098,0.029914792657253643,MB_vs_EPN_like,JMJD7,100137047,Down
FLNC,-2.1659247640925194,0.031066021379384152,MB_vs_EPN_like,FLNC,2318,Down
EML2,-1.1948350253786764,0.03122266975229813,MB_vs_EPN_like,EML2,24139,Down
SOD3,-1.7898817963456857,0.03147367651072124,MB_vs_EPN_like,SOD3,6649,Down
TAPBP,-1.038856274784937,0.03188157323201126,MB_vs_EPN_like,TAPBP,6892,Down
AGL,-1.1263286649575477,0.032218496144097074,MB_vs_EPN_like,AGL,178,Down
BBS1,-1.0030550147109523,0.032782340984026256,MB_vs_EPN_like,BBS1,582,Down
PLXNB1,-1.1063127249055,0.03344356145131911,MB_vs_EPN_like,PLXNB1,5364,Down
ADD1,-1.0760954531649354,0.034665631718382495,MB_vs_EPN_like,ADD1,118,Down
GDPD2,-1.2369551252881017,0.03550086256847832,MB_vs_EPN_like,GDPD2,54857,Down
YBX3,-1.0162688530611526,0.03603183310798687,MB_vs_EPN_like,YBX3,8531,Down
TMEM231,-1.5792310769499913,0.03652458922447928,MB_vs_EPN_like,TMEM231,79583,Down
TSPAN6,-1.185953172497662,0.03670874234757415,MB_vs_EPN_like,TSPAN6,7105,Down
CROCC,-1.2775514683627769,0.037296873498631665,MB_vs_EPN_like,CROCC,9696,Down
PRCP,-1.6711261896455802,0.03771517096382482,MB_vs_EPN_like,PRCP,5547,Down
PTPRZ1,-1.416780362237887,0.03785609366687524,MB_vs_EPN_like,PTPRZ1,5803,Down
SERPINB9,-1.1085278035784043,0.040093104356352556,MB_vs_EPN_like,SERPINB9,5272,Down
DGLUCY,-1.3162063612240047,0.04072852173064937,MB_vs_EPN_like,DGLUCY,80017,Down
PPOX,-1.0262451376749375,0.04072852173064937,MB_vs_EPN_like,PPOX,5498,Down
BDH2,-1.4654163821674508,0.040762951779128594,MB_vs_EPN_like,BDH2,56898,Down
GSTM3,-1.5376587227061869,0.040980780019635045,MB_vs_EPN_like,GSTM3,2947,Down
EPDR1,-1.0359820308191523,0.041941907334541756,MB_vs_EPN_like,EPDR1,54749,Down
CA5B,-1.0022755548040756,0.041941907334541756,MB_vs_EPN_like,CA5B,11238,Down
PSAP,-1.4339356418082758,0.04356151376229712,MB_vs_EPN_like,PSAP,5660,Down
EPHX2,-1.5224673485638789,0.04611751583861175,MB_vs_EPN_like,EPHX2,2053,Down
BAG2,-1.0455214410862972,0.046316599001240355,MB_vs_EPN_like,BAG2,9532,Down
AHCYL1,-1.3098414028296723,0.04660053565932248,MB_vs_EPN_like,AHCYL1,10768,Down
ITGB4,-1.1021750421409529,0.04662880823005993,MB_vs_EPN_like,ITGB4,3691,Down
MAP1A,-1.1163497671343592,0.047304819805802624,MB_vs_EPN_like,MAP1A,4130,Down
TCEAL3,-1.2444932746110346,0.0479486242976438,MB_vs_EPN_like,TCEAL3,85012,Down
GLDC,-1.0681579857021752,0.04897083722343621,MB_vs_EPN_like,GLDC,2731,Down
ARVCF,-1.1718690547788633,0.0494433654348605,MB_vs_EPN_like,ARVCF,421,Down
