Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
IMPA1,3.169577540078227e-59,1.99651141125916,-1.99651141125916,1.9461640069205137e-4
FARP1,6.355950232060464e-60,1.8969931687766177,-1.8578844704523476,1.9461640069205137e-4
TJP1,1.9056334731195113e-62,1.522479308138422,-1.522479308138422,1.9461640069205137e-4
DCTN5,7.585534420423614e-64,1.4015961674267388,-1.4015961674267388,1.9461640069205137e-4
FAM120B,2.019922011660785e-64,1.2086755001118306,-1.2086755001118306,1.964350633173142e-4
AKR1B1,1.2623720882649214e-59,2.4383370181522572,-2.0649346788090597,1.9784452218143326e-4
SNX4,4.783136456488636e-59,1.8469687411768696,-1.8469687411768696,1.9784452218143326e-4
MPHOSPH10,5.092316496049548e-52,2.5656027009227884,2.5656027009227884,2.0312740000465282e-4
TBC1D24,6.290178014979658e-58,2.3162776310603768,-2.062979561361246,2.039146746906241e-4
SERPINB6,1.9385843184131819e-59,2.430127458495374,-2.030989960941117,2.0797761975114976e-4
SIL1,1.9900688588849612e-61,1.5727296994091873,1.5628738393232595,2.0915721272681234e-4
