ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0043254,regulation of protein-containing complex assembly,26/297,438/18860,0.0593607305936073,3.769506326583952,7.417960226761848,7.554235501544055e-9,2.2022647652707143e-6,1.7783336008016207e-6,BIN1/HIP1R/CRYAB/LMOD1/GBP2/CDC42EP1/COTL1/PREX1/NEK7/SORL1/P2RX7/P2RY12/SCIN/APOE/RHOC/WARS1/CORO1A/CAPG/IFI16/KANK2/FERMT2/CYRIB/VPS41/CYFIP1/SH3GLB1/SAR1B,26
GO:0045807,positive regulation of endocytosis,16/297,165/18860,0.09696969696969697,6.157739006223855,8.416898150249862,7.908685621137924e-9,2.2022647652707143e-6,1.7783336008016207e-6,BIN1/RAP1A/LRP1/RAB31/ANO6/ANKFY1/HIP1/APOE/CD14/C4A/C4B/RAP1GAP/APPL2/RAB21/CD151/ARAP1,16
GO:0098876,vesicle-mediated transport to the plasma membrane,16/297,165/18860,0.09696969696969697,6.157739006223855,8.416898150249862,7.908685621137924e-9,2.2022647652707143e-6,1.7783336008016207e-6,RAB13/RAB31/SNX17/SORL1/SNX27/VPS26C/NSF/STX12/RAB8B/OPTN/RAB3IP/EHD4/SNX12/SNX3/CCDC22/VAMP5,16
GO:0032535,regulation of cellular component size,23/297,361/18860,0.06371191135734072,4.045813630301165,7.390882078866165,1.5588636998770116e-8,3.8171428413315254e-6,3.0823511690542733e-6,BIN1/HIP1R/RAB5A/MT3/LMOD1/CDC42EP1/COTL1/ANO6/PREX1/P2RX7/SLC12A9/SCIN/APOE/CORO1A/CAPG/PIK3CA/WASHC5/KANK2/RUFY3/TNR/CYRIB/RAB21/CYFIP1,23
GO:0048002,antigen processing and presentation of peptide antigen,11/297,72/18860,0.1527777777777778,9.70164609053498,9.357091168181523,1.5816890226511847e-8,3.8171428413315254e-6,3.0823511690542733e-6,HLA-DRA/HLA-A/TAPBP/HLA-B/HLA-DRB1/CD74/HLA-DPB1/HLA-C/TAP1/TAP2/SAR1B,11
GO:0016241,regulation of macroautophagy,17/297,199/18860,0.08542713567839195,5.42476693230462,7.937120142856165,1.819202279068903e-8,3.990609935187465e-6,3.2224262256515238e-6,ATP6V1G2/BAG3/GAPDH/CAPNS1/CAPN1/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/PIK3CA/PIP4K2A/OPTN/ATP6V1H/ATP6V1D/VPS26B/SH3GLB1/SNX5,17
GO:1902903,regulation of supramolecular fiber organization,24/297,395/18860,0.060759493670886074,3.858330136811149,7.261891447959484,1.87404333972892e-8,3.990609935187465e-6,3.2224262256515238e-6,BIN1/HIP1R/CRYAB/PIK3R1/LMOD1/CDC42EP1/COTL1/PREX1/ASAP3/SCIN/SORBS3/APOE/RHOC/CORO1A/CAPG/PIK3CA/WASHC5/WASHC4/KANK2/FERMT2/CYRIB/CYFIP1/ARAP1/WASF2,24
GO:0016050,vesicle organization,24/297,401/18860,0.059850374064837904,3.800599511322704,7.170221677167308,2.499310473899819e-8,5.026391064176303e-6,4.058821746210408e-6,SYNJ1/ATP6V1G2/CC2D1A/P2RX7/ANKFY1/DNM3/APOE/ATP6V1B2/ATP6V1C1/CORO1A/ATP6V1E1/ATP6V1A/PIP4K2A/WASHC5/EEA1/WASHC4/STX12/ATP6V1H/ATP6V1D/SNX3/SERPINE2/VPS41/ARL8B/SAR1B,24
GO:0016236,macroautophagy,24/297,403/18860,0.05955334987593052,3.781737975286362,7.14005667291839,2.7475504896757336e-8,5.234806722434818e-6,4.227117844780893e-6,ATP6V1G2/BAG3/GAPDH/RAB5A/CAPNS1/CAPN1/ATP6V1B2/ATP6V1C1/ATP6V1E1/ATP6V1A/PIK3CA/PIP4K2A/WDR81/STX12/OPTN/MAP1LC3A/ATP6V1H/ATP6V1D/VPS41/VPS26B/RAB1B/ARL8B/SH3GLB1/SNX5,24
GO:0002396,MHC protein complex assembly,7/297,24/18860,0.2916666666666667,18.52132435465769,10.864048153694814,6.156765821823729e-8,1.0613091559524714e-5,8.570094580052377e-6,HLA-DRA/HLA-A/TAPBP/HLA-DRB1/HLA-DPB1/TAP1/TAP2,7
GO:0002501,peptide antigen assembly with MHC protein complex,7/297,24/18860,0.2916666666666667,18.52132435465769,10.864048153694814,6.156765821823729e-8,1.0613091559524714e-5,8.570094580052377e-6,HLA-DRA/HLA-A/TAPBP/HLA-DRB1/HLA-DPB1/TAP1/TAP2,7
GO:0072657,protein localization to membrane,25/297,458/18860,0.05458515283842795,3.466249099436873,6.758504978967795,7.632441344935206e-8,1.2558835303938837e-5,1.0141286897074192e-5,ITGA3/PIK3R1/RAB13/RAP1A/RHOG/LRP1/CAMK2D/RAB31/RFTN1/SORL1/TMBIM1/APOE/ITGB2/AKT2/PIK3CA/NSF/RAB8B/FERMT2/OPTN/EHD4/VAMP5/GBP1/FNTA/VPS26B/SH3GLB1,25
