#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
EMG1	WDR43	9606.ENSP00000470560	9606.ENSP00000384302	0	0	0	0	0.481	0.987	0.500	0	0.996
EMG1	WDR36	9606.ENSP00000470560	9606.ENSP00000423067	0	0	0	0	0.349	0.988	0.540	0	0.996
EMG1	TBL3	9606.ENSP00000470560	9606.ENSP00000454836	0	0	0	0	0.607	0.976	0.360	0	0.993
EMG1	RSL1D1	9606.ENSP00000470560	9606.ENSP00000460871	0	0	0	0	0.622	0.878	0	0	0.951
EMG1	FBLL1	9606.ENSP00000470560	9606.ENSP00000473383	0	0	0	0	0.494	0.796	0.540	0	0.948
EP400	YEATS4	9606.ENSP00000374212	9606.ENSP00000247843	0	0	0	0	0.056	0.955	0.900	0	0.995
EP400	MCRS1	9606.ENSP00000374212	9606.ENSP00000349640	0	0	0	0	0	0.066	0.900	0	0.902
EP400	TRRAP	9606.ENSP00000374212	9606.ENSP00000352925	0	0	0	0	0.374	0.828	0.900	0	0.988
EP400	MRGBP	9606.ENSP00000374212	9606.ENSP00000359518	0	0	0	0	0.056	0.859	0.800	0	0.971
EP400	MSL1	9606.ENSP00000374212	9606.ENSP00000462945	0	0	0	0	0.126	0.107	0.900	0	0.915
EP400	INO80C	9606.ENSP00000374212	9606.ENSP00000391457	0	0	0	0	0	0.135	0.900	0	0.909
ERCC3	TBP	9606.ENSP00000285398	9606.ENSP00000230354	0	0	0	0	0.185	0.905	0.900	0	0.991
ERCC3	MED14	9606.ENSP00000285398	9606.ENSP00000323720	0	0	0	0	0.067	0.925	0	0	0.927
ERCC3	POLR2H	9606.ENSP00000285398	9606.ENSP00000415536	0	0	0	0	0.106	0.925	0.500	0	0.963
ERCC3	POLR2G	9606.ENSP00000285398	9606.ENSP00000301788	0	0	0	0	0.076	0.925	0.500	0	0.962
ERCC3	TAF5	9606.ENSP00000285398	9606.ENSP00000358854	0	0	0	0	0.070	0.800	0.900	0	0.979
ERCC3	TAF6	9606.ENSP00000285398	9606.ENSP00000399982	0	0	0	0	0.085	0.800	0.900	0	0.980
ERCC3	GTF2F2	9606.ENSP00000285398	9606.ENSP00000340823	0	0	0	0	0.054	0.964	0.540	0	0.983
ERCC3	GTF2F1	9606.ENSP00000285398	9606.ENSP00000377969	0	0	0	0	0.066	0.947	0.900	0	0.994
ERCC3	POLR2A	9606.ENSP00000285398	9606.ENSP00000461879	0	0	0	0	0.069	0.983	0.500	0	0.991
ERCC3	GTF2B	9606.ENSP00000285398	9606.ENSP00000359531	0	0	0	0	0.064	0.968	0.900	0	0.996
ESF1	SURF6	9606.ENSP00000202816	9606.ENSP00000361092	0	0	0	0	0.893	0.099	0	0	0.900
ESF1	RBM28	9606.ENSP00000202816	9606.ENSP00000223073	0	0	0	0	0.901	0.099	0	0	0.907
ESF1	PUM3	9606.ENSP00000202816	9606.ENSP00000380982	0	0	0	0	0.868	0.411	0	0	0.919
ESF1	NOC2L	9606.ENSP00000202816	9606.ENSP00000317992	0	0	0	0	0.922	0	0	0	0.922
ESF1	GTPBP4	9606.ENSP00000202816	9606.ENSP00000354040	0	0	0	0	0.901	0.099	0	0	0.907
ESF1	KRR1	9606.ENSP00000202816	9606.ENSP00000229214	0	0	0	0	0.899	0.442	0	0	0.941
ESF1	MPHOSPH10	9606.ENSP00000202816	9606.ENSP00000244230	0	0	0	0	0.964	0.484	0	0	0.980
ESF1	NAT10	9606.ENSP00000202816	9606.ENSP00000257829	0	0	0	0	0.797	0.954	0	0	0.990
ESF1	UTP18	9606.ENSP00000202816	9606.ENSP00000225298	0	0	0	0	0.800	0.954	0	0	0.990
ESF1	UTP6	9606.ENSP00000202816	9606.ENSP00000261708	0	0	0	0	0.836	0.954	0	0	0.992
ESF1	UTP3	9606.ENSP00000202816	9606.ENSP00000254803	0	0	0	0	0.885	0.975	0	0	0.997
EXOSC10	FBL	9606.ENSP00000366135	9606.ENSP00000221801	0	0	0	0	0.190	0.895	0.400	0	0.944
EXOSC10	UTP18	9606.ENSP00000366135	9606.ENSP00000225298	0	0	0	0	0.461	0.925	0.400	0	0.973
EXOSC10	MTREX	9606.ENSP00000366135	9606.ENSP00000230640	0	0	0	0	0.438	0.995	0.500	0	0.998
EXOSC10	RRP9	9606.ENSP00000366135	9606.ENSP00000232888	0	0	0	0	0.317	0.904	0.400	0	0.957
EXOSC10	MPHOSPH10	9606.ENSP00000366135	9606.ENSP00000244230	0	0	0	0	0.365	0.922	0.400	0	0.967
EXOSC10	UTP3	9606.ENSP00000366135	9606.ENSP00000254803	0	0	0	0	0.752	0.913	0.400	0	0.985
EXOSC10	UTP20	9606.ENSP00000366135	9606.ENSP00000261637	0	0	0	0	0.254	0.923	0.400	0	0.962
EXOSC10	UTP6	9606.ENSP00000366135	9606.ENSP00000261708	0	0	0	0	0.507	0.900	0.400	0	0.967
EXOSC10	PNO1	9606.ENSP00000366135	9606.ENSP00000263657	0	0	0	0	0.133	0.955	0	0	0.959
EXOSC10	NOP58	9606.ENSP00000366135	9606.ENSP00000264279	0	0	0	0	0.245	0.896	0.400	0	0.948
EXOSC10	PWP2	9606.ENSP00000366135	9606.ENSP00000291576	0	0	0	0	0.415	0.880	0.400	0	0.954
EXOSC10	WDR3	9606.ENSP00000366135	9606.ENSP00000308179	0	0	0	0	0.689	0.922	0.400	0	0.984
EXOSC10	WDR75	9606.ENSP00000366135	9606.ENSP00000314193	0	0	0	0	0.450	0.922	0.400	0	0.972
EXOSC10	EXOSC4	9606.ENSP00000366135	9606.ENSP00000315476	0	0	0	0	0.188	0.999	0.953	0	0.999
EXOSC10	EXOSC3	9606.ENSP00000366135	9606.ENSP00000323046	0	0	0	0	0.172	0.998	0.900	0	0.999
EXOSC10	IMP3	9606.ENSP00000366135	9606.ENSP00000326981	0	0	0	0	0.227	0.904	0.400	0	0.951
EXOSC10	UTP4	9606.ENSP00000366135	9606.ENSP00000327179	0	0	0	0	0.598	0.922	0.400	0	0.979
EXOSC10	NOC4L	9606.ENSP00000366135	9606.ENSP00000328854	0	0	0	0	0.544	0.958	0.400	0	0.987
EXOSC10	HEATR1	9606.ENSP00000366135	9606.ENSP00000355541	0	0	0	0	0.222	0.945	0.400	0	0.972
EXOSC10	PDCD11	9606.ENSP00000366135	9606.ENSP00000358812	0	0	0	0	0.426	0.744	0.400	0	0.904
EXOSC10	EXOSC2	9606.ENSP00000366135	9606.ENSP00000361433	0	0	0	0	0.218	0.998	0.900	0	0.999
EXOSC10	SNU13	9606.ENSP00000366135	9606.ENSP00000383949	0	0	0	0	0.125	0.896	0.400	0	0.940
EXOSC10	WDR43	9606.ENSP00000366135	9606.ENSP00000384302	0	0	0	0	0.391	0.922	0.400	0	0.969
EXOSC10	NOP56	9606.ENSP00000366135	9606.ENSP00000370589	0	0	0	0	0.562	0.898	0.400	0	0.971
EXOSC10	TBL3	9606.ENSP00000366135	9606.ENSP00000454836	0	0	0	0	0.524	0.927	0.400	0	0.977
EXOSC10	WDR36	9606.ENSP00000366135	9606.ENSP00000423067	0	0	0	0	0.646	0.925	0.400	0	0.982
EXOSC10	UTP14A	9606.ENSP00000366135	9606.ENSP00000377944	0	0	0	0	0.681	0.953	0.400	0	0.990
EXOSC10	EXOSC6	9606.ENSP00000366135	9606.ENSP00000398597	0	0	0	0	0.134	0.999	0.953	0	0.999
EXOSC10	EXOSC8	9606.ENSP00000366135	9606.ENSP00000374354	0	0	0	0	0.240	0.999	0.900	0	0.999
EXOSC10	EXOSC9	9606.ENSP00000366135	9606.ENSP00000368984	0	0	0	0	0.253	0.997	0.900	0	0.999
EXOSC2	MTREX	9606.ENSP00000361433	9606.ENSP00000230640	0	0	0	0	0.271	0.994	0.500	0	0.997
EXOSC2	EXOSC4	9606.ENSP00000361433	9606.ENSP00000315476	0	0	0	0	0.614	0.999	0.900	0	0.999
EXOSC2	EXOSC3	9606.ENSP00000361433	9606.ENSP00000323046	0	0	0	0	0.558	0.998	0.900	0	0.999
EXOSC2	EXOSC9	9606.ENSP00000361433	9606.ENSP00000368984	0	0	0	0	0.328	0.997	0.900	0	0.999
EXOSC2	EXOSC8	9606.ENSP00000361433	9606.ENSP00000374354	0	0	0	0	0.167	0.997	0.900	0	0.999
EXOSC2	EXOSC6	9606.ENSP00000361433	9606.ENSP00000398597	0	0	0	0	0.175	0.996	0.900	0	0.999
EXOSC3	MTREX	9606.ENSP00000323046	9606.ENSP00000230640	0	0	0	0	0.204	0.982	0.500	0	0.992
EXOSC3	EXOSC4	9606.ENSP00000323046	9606.ENSP00000315476	0	0	0	0	0.506	0.999	0.900	0	0.999
EXOSC3	EXOSC9	9606.ENSP00000323046	9606.ENSP00000368984	0	0	0	0	0.310	0.997	0.900	0	0.999
EXOSC3	EXOSC8	9606.ENSP00000323046	9606.ENSP00000374354	0	0	0	0	0.306	0.998	0.900	0	0.999
EXOSC3	EXOSC6	9606.ENSP00000323046	9606.ENSP00000398597	0	0	0	0	0.169	0.999	0.900	0	0.999
EXOSC4	MTREX	9606.ENSP00000315476	9606.ENSP00000230640	0	0	0	0	0.294	0.980	0.500	0	0.992
EXOSC4	HEATR1	9606.ENSP00000315476	9606.ENSP00000355541	0	0	0	0	0.219	0.826	0.400	0	0.911
EXOSC4	EXOSC9	9606.ENSP00000315476	9606.ENSP00000368984	0	0	0	0	0.288	0.999	0.900	0	0.999
EXOSC4	EXOSC6	9606.ENSP00000315476	9606.ENSP00000398597	0	0	0	0.742	0.130	0.998	0.900	0	0.999
EXOSC4	EXOSC8	9606.ENSP00000315476	9606.ENSP00000374354	0	0	0	0	0.295	0.999	0.900	0	0.999
EXOSC6	MTREX	9606.ENSP00000398597	9606.ENSP00000230640	0	0	0	0	0.139	0.945	0.500	0	0.974
EXOSC6	EXOSC9	9606.ENSP00000398597	9606.ENSP00000368984	0	0	0	0	0.169	0.990	0.900	0	0.999
EXOSC6	EXOSC8	9606.ENSP00000398597	9606.ENSP00000374354	0	0	0	0	0.208	0.997	0.900	0	0.999
EXOSC8	MTREX	9606.ENSP00000374354	9606.ENSP00000230640	0	0	0	0	0.182	0.971	0.500	0	0.987
EXOSC8	EXOSC9	9606.ENSP00000374354	9606.ENSP00000368984	0	0	0	0.754	0.331	0.997	0.900	0	0.999
EXOSC9	MTREX	9606.ENSP00000368984	9606.ENSP00000230640	0	0	0	0	0.187	0.992	0.500	0	0.996
EXOSC9	UTP20	9606.ENSP00000368984	9606.ENSP00000261637	0	0	0	0	0.128	0.855	0.400	0	0.917
EXOSC9	HEATR1	9606.ENSP00000368984	9606.ENSP00000355541	0	0	0	0	0.166	0.880	0.400	0	0.934
EXOSC9	PDCD11	9606.ENSP00000368984	9606.ENSP00000358812	0	0	0	0	0.164	0.846	0.400	0	0.916
FBL	FBLL1	9606.ENSP00000221801	9606.ENSP00000473383	0	0	0	0.974	0.081	0	0.900	0	0.904
FBL	RSL1D1	9606.ENSP00000221801	9606.ENSP00000460871	0	0	0	0	0.625	0.836	0	0	0.936
FBL	NOL11	9606.ENSP00000221801	9606.ENSP00000253247	0	0	0	0	0.220	0.882	0.500	0	0.949
FBL	PNO1	9606.ENSP00000221801	9606.ENSP00000263657	0	0	0	0	0.327	0.938	0	0	0.956
FBL	UTP14A	9606.ENSP00000221801	9606.ENSP00000377944	0	0	0	0	0.392	0.932	0.540	0	0.979
FBL	NOL10	9606.ENSP00000221801	9606.ENSP00000371101	0	0	0	0	0.269	0.960	0.540	0	0.985
FBL	IMP3	9606.ENSP00000221801	9606.ENSP00000326981	0	0	0	0	0.369	0.958	0.540	0	0.986
FBL	PDCD11	9606.ENSP00000221801	9606.ENSP00000358812	0	0	0	0	0.419	0.894	0.540	0	0.969
FBL	UTP6	9606.ENSP00000221801	9606.ENSP00000261708	0	0	0	0	0.406	0.957	0.540	0	0.987
FBL	NOC4L	9606.ENSP00000221801	9606.ENSP00000328854	0	0	0	0	0.347	0.969	0.540	0	0.990
FBL	NAT10	9606.ENSP00000221801	9606.ENSP00000257829	0	0	0	0	0.726	0.958	0	0	0.988
FBL	UTP18	9606.ENSP00000221801	9606.ENSP00000225298	0	0	0	0	0.315	0.971	0.540	0	0.990
FBL	GAR1	9606.ENSP00000221801	9606.ENSP00000226796	0	0	0	0	0.839	0.425	0.540	0	0.954
FBL	KRR1	9606.ENSP00000221801	9606.ENSP00000229214	0	0	0	0	0.307	0.976	0.540	0	0.991
FBL	UTP20	9606.ENSP00000221801	9606.ENSP00000261637	0	0	0	0	0.251	0.968	0.540	0	0.988
FBL	WDR3	9606.ENSP00000221801	9606.ENSP00000308179	0	0	0	0	0.539	0.970	0.540	0	0.993
FBL	WDR75	9606.ENSP00000221801	9606.ENSP00000314193	0	0	0	0	0.344	0.977	0.500	0	0.992
FBL	TBL3	9606.ENSP00000221801	9606.ENSP00000454836	0	0	0	0	0.558	0.981	0.360	0	0.994
FBL	PWP2	9606.ENSP00000221801	9606.ENSP00000291576	0	0	0	0	0.504	0.969	0.540	0	0.992
FBL	UTP4	9606.ENSP00000221801	9606.ENSP00000327179	0	0	0	0	0.600	0.969	0.540	0	0.993
FBL	HEATR1	9606.ENSP00000221801	9606.ENSP00000355541	0	0	0	0	0.433	0.970	0.540	0	0.991
FBL	UTP3	9606.ENSP00000221801	9606.ENSP00000254803	0	0	0	0	0.382	0.968	0.540	0	0.990
FBL	WDR43	9606.ENSP00000221801	9606.ENSP00000384302	0	0	0	0	0.449	0.984	0.500	0	0.995
FBL	NOLC1	9606.ENSP00000221801	9606.ENSP00000385410	0	0	0	0	0.791	0.649	0.360	0	0.949
FBL	WDR36	9606.ENSP00000221801	9606.ENSP00000423067	0	0	0	0	0.631	0.985	0.540	0	0.997
FBL	NHP2	9606.ENSP00000221801	9606.ENSP00000274606	0	0	0	0	0.875	0.600	0.540	0	0.975
FBL	MPHOSPH10	9606.ENSP00000221801	9606.ENSP00000244230	0	0	0	0	0.373	0.975	0.540	0	0.992
FBL	SNU13	9606.ENSP00000221801	9606.ENSP00000383949	0	0	0	0	0.600	0.987	0.800	0	0.998
FBL	RRP9	9606.ENSP00000221801	9606.ENSP00000232888	0	0	0	0	0.527	0.992	0.800	0	0.999
FBL	NOP56	9606.ENSP00000221801	9606.ENSP00000370589	0	0	0	0	0.865	0.994	0.800	0	0.999
FBL	NOP58	9606.ENSP00000221801	9606.ENSP00000264279	0	0	0	0	0.841	0.994	0.800	0	0.999
FBLL1	UTP18	9606.ENSP00000473383	9606.ENSP00000225298	0	0	0	0	0.259	0.841	0.540	0	0.941
FBLL1	GAR1	9606.ENSP00000473383	9606.ENSP00000226796	0	0	0	0	0.834	0.293	0.540	0	0.941
FBLL1	KRR1	9606.ENSP00000473383	9606.ENSP00000229214	0	0	0	0	0.308	0.841	0.540	0	0.945
FBLL1	RRP9	9606.ENSP00000473383	9606.ENSP00000232888	0	0	0	0	0.427	0.839	0.540	0	0.953
FBLL1	MPHOSPH10	9606.ENSP00000473383	9606.ENSP00000244230	0	0	0	0	0.359	0.841	0.540	0	0.949
FBLL1	UTP3	9606.ENSP00000473383	9606.ENSP00000254803	0	0	0	0	0.370	0.782	0.540	0	0.931
FBLL1	NAT10	9606.ENSP00000473383	9606.ENSP00000257829	0	0	0	0	0.695	0.782	0	0	0.930
FBLL1	UTP20	9606.ENSP00000473383	9606.ENSP00000261637	0	0	0	0	0.246	0.842	0.540	0	0.940
FBLL1	UTP6	9606.ENSP00000473383	9606.ENSP00000261708	0	0	0	0	0.395	0.797	0.540	0	0.938
FBLL1	NOP58	9606.ENSP00000473383	9606.ENSP00000264279	0	0	0	0	0.824	0.838	0.540	0	0.985
FBLL1	NHP2	9606.ENSP00000473383	9606.ENSP00000274606	0	0	0	0	0.833	0.507	0.540	0	0.958
FBLL1	PWP2	9606.ENSP00000473383	9606.ENSP00000291576	0	0	0	0	0.482	0.748	0.540	0	0.934
FBLL1	WDR3	9606.ENSP00000473383	9606.ENSP00000308179	0	0	0	0	0.534	0.841	0.540	0	0.962
FBLL1	IMP3	9606.ENSP00000473383	9606.ENSP00000326981	0	0	0	0	0.309	0.801	0.540	0	0.931
FBLL1	UTP4	9606.ENSP00000473383	9606.ENSP00000327179	0	0	0	0	0.557	0.841	0.540	0	0.964
FBLL1	NOC4L	9606.ENSP00000473383	9606.ENSP00000328854	0	0	0	0	0.318	0.841	0.540	0	0.945
FBLL1	HEATR1	9606.ENSP00000473383	9606.ENSP00000355541	0	0	0	0	0.347	0.841	0.540	0	0.948
FBLL1	PDCD11	9606.ENSP00000473383	9606.ENSP00000358812	0	0	0	0	0.406	0.825	0.540	0	0.948
FBLL1	NOP56	9606.ENSP00000473383	9606.ENSP00000370589	0	0	0	0	0.833	0.838	0.540	0	0.986
FBLL1	NOL10	9606.ENSP00000473383	9606.ENSP00000371101	0	0	0	0	0.254	0.782	0.540	0	0.918
FBLL1	SNU13	9606.ENSP00000473383	9606.ENSP00000383949	0	0	0	0	0.477	0.840	0.540	0	0.958
FBLL1	WDR36	9606.ENSP00000473383	9606.ENSP00000423067	0	0	0	0	0.622	0.840	0.540	0	0.969
FBLL1	TBL3	9606.ENSP00000473383	9606.ENSP00000454836	0	0	0	0	0.552	0.841	0.360	0	0.950
FBLL1	RSL1D1	9606.ENSP00000473383	9606.ENSP00000460871	0	0	0	0	0.602	0.766	0	0	0.902
FEN1	LIG1	9606.ENSP00000305480	9606.ENSP00000263274	0	0	0	0	0.532	0.942	0.500	0	0.985
FEN1	PCNA	9606.ENSP00000305480	9606.ENSP00000368458	0	0	0	0	0.776	0.999	0.500	0	0.999
FTSJ3	RBM28	9606.ENSP00000396673	9606.ENSP00000223073	0	0	0	0	0.918	0	0	0	0.918
FTSJ3	MPHOSPH10	9606.ENSP00000396673	9606.ENSP00000244230	0	0	0	0	0.836	0.184	0.400	0	0.912
FTSJ3	UTP3	9606.ENSP00000396673	9606.ENSP00000254803	0	0	0	0	0.840	0	0.400	0	0.900
FTSJ3	NAT10	9606.ENSP00000396673	9606.ENSP00000257829	0	0	0	0	0.911	0.091	0	0	0.916
FTSJ3	NOP58	9606.ENSP00000396673	9606.ENSP00000264279	0	0	0	0	0.883	0.896	0.400	0	0.992
FTSJ3	NIFK	9606.ENSP00000396673	9606.ENSP00000285814	0	0	0	0	0.816	0.985	0	0	0.997
FTSJ3	TSR1	9606.ENSP00000396673	9606.ENSP00000301364	0	0	0	0	0.883	0.388	0.360	0	0.950
FTSJ3	NOC2L	9606.ENSP00000396673	9606.ENSP00000317992	0	0	0	0	0.918	0.952	0.540	0	0.998
FTSJ3	RRP1B	9606.ENSP00000396673	9606.ENSP00000339145	0	0	0	0	0.657	0.635	0.540	0	0.937
FTSJ3	PES1	9606.ENSP00000396673	9606.ENSP00000346725	0	0	0	0	0.917	0.954	0.540	0	0.998
FTSJ3	GTPBP4	9606.ENSP00000396673	9606.ENSP00000354040	0	0	0	0	0.847	0.940	0	0	0.990
FTSJ3	HEATR1	9606.ENSP00000396673	9606.ENSP00000355541	0	0	0	0	0.841	0	0.400	0	0.900
FTSJ3	PDCD11	9606.ENSP00000396673	9606.ENSP00000358812	0	0	0	0	0.923	0.165	0.400	0	0.958
FTSJ3	NOC3L	9606.ENSP00000396673	9606.ENSP00000360412	0	0	0	0	0.711	0.944	0	0	0.983
FTSJ3	MRTO4	9606.ENSP00000396673	9606.ENSP00000364320	0	0	0	0	0.710	0.956	0.540	0	0.993
FTSJ3	NOP56	9606.ENSP00000396673	9606.ENSP00000370589	0	0	0	0	0.722	0.586	0.400	0	0.925
FTSJ3	NOP2	9606.ENSP00000396673	9606.ENSP00000371858	0	0	0	0	0.811	0.933	0	0	0.986
FTSJ3	UTP14A	9606.ENSP00000396673	9606.ENSP00000377944	0	0	0	0	0.860	0.606	0.400	0	0.964
FTSJ3	PUM3	9606.ENSP00000396673	9606.ENSP00000380982	0	0	0	0	0.898	0.628	0	0	0.960
FTSJ3	RBM34	9606.ENSP00000396673	9606.ENSP00000386226	0	0	0	0	0.914	0.700	0	0	0.973
FTSJ3	GNL3	9606.ENSP00000396673	9606.ENSP00000395772	0	0	0	0	0.711	0.867	0	0	0.960
FTSJ3	WDR36	9606.ENSP00000396673	9606.ENSP00000423067	0	0	0	0	0.848	0	0.400	0	0.905
FTSJ3	RRP1	9606.ENSP00000396673	9606.ENSP00000417464	0	0	0	0	0.621	0.506	0.540	0	0.906
FTSJ3	TBL3	9606.ENSP00000396673	9606.ENSP00000454836	0	0	0	0	0.854	0.199	0.400	0	0.923
FTSJ3	RBM19	9606.ENSP00000396673	9606.ENSP00000442053	0	0	0	0	0.921	0.226	0	0	0.936
FTSJ3	RSL1D1	9606.ENSP00000396673	9606.ENSP00000460871	0	0	0	0	0.860	0.917	0	0	0.987
GAR1	NAT10	9606.ENSP00000226796	9606.ENSP00000257829	0	0	0	0	0.684	0	0.720	0	0.907
GAR1	SNU13	9606.ENSP00000226796	9606.ENSP00000383949	0	0	0	0	0.430	0.497	0.720	0	0.912
GAR1	NOP56	9606.ENSP00000226796	9606.ENSP00000370589	0	0	0	0	0.849	0.114	0.720	0	0.959
GAR1	NOP58	9606.ENSP00000226796	9606.ENSP00000264279	0	0	0	0	0.840	0.299	0.720	0	0.965
GAR1	NHP2	9606.ENSP00000226796	9606.ENSP00000274606	0	0	0	0	0.888	0.992	0.900	0	0.999
GAR1	NOP10	9606.ENSP00000226796	9606.ENSP00000332198	0	0	0	0	0.362	0.997	0.900	0	0.999
GATAD2A	MTA2	9606.ENSP00000384899	9606.ENSP00000278823	0	0	0	0	0.312	0.860	0.900	0	0.989
GATAD2A	MTA1	9606.ENSP00000384899	9606.ENSP00000333633	0	0	0	0	0.060	0.836	0.720	0	0.953
GATAD2A	GATAD2B	9606.ENSP00000384899	9606.ENSP00000357644	0	0	0	0.856	0.163	0.784	0.540	0	0.909
GATAD2A	RBBP4	9606.ENSP00000384899	9606.ENSP00000362592	0	0	0	0	0.097	0.851	0.900	0	0.985
GATAD2A	MBD3	9606.ENSP00000384899	9606.ENSP00000412302	0	0	0	0	0.241	0.921	0.720	0	0.981
GATAD2A	HDAC2	9606.ENSP00000384899	9606.ENSP00000430432	0	0	0	0	0.083	0.836	0.900	0	0.983
GATAD2B	MTA2	9606.ENSP00000357644	9606.ENSP00000278823	0	0	0	0	0.124	0.881	0.540	0	0.947
GATAD2B	MTA1	9606.ENSP00000357644	9606.ENSP00000333633	0	0	0	0	0.074	0.866	0.540	0	0.937
GATAD2B	MBD3	9606.ENSP00000357644	9606.ENSP00000412302	0	0	0	0	0.097	0.922	0.540	0	0.964
GATAD2B	HDAC2	9606.ENSP00000357644	9606.ENSP00000430432	0	0	0	0	0.074	0.854	0.540	0	0.932
GATAD2B	RBBP4	9606.ENSP00000357644	9606.ENSP00000362592	0	0	0	0	0.075	0.845	0.540	0	0.928
GEMIN4	SNRPE	9606.ENSP00000321706	9606.ENSP00000400591	0	0	0	0	0.057	0.444	0.900	0	0.942
GNL3	NOP58	9606.ENSP00000395772	9606.ENSP00000264279	0	0	0	0	0.861	0.474	0	0	0.924
GNL3	NIFK	9606.ENSP00000395772	9606.ENSP00000285814	0	0	0	0	0.860	0.934	0	0	0.990
GNL3	NOC2L	9606.ENSP00000395772	9606.ENSP00000317992	0	0	0	0	0.835	0.839	0	0	0.972
GNL3	PES1	9606.ENSP00000395772	9606.ENSP00000346725	0	0	0	0	0.828	0.866	0.800	0	0.995
GNL3	GTPBP4	9606.ENSP00000395772	9606.ENSP00000354040	0	0	0	0	0.850	0.841	0	0	0.975
GNL3	NOC3L	9606.ENSP00000395772	9606.ENSP00000360412	0	0	0	0	0.713	0.841	0	0	0.952
GNL3	MRTO4	9606.ENSP00000395772	9606.ENSP00000364320	0	0	0	0	0.843	0.831	0	0	0.972
GNL3	NOP56	9606.ENSP00000395772	9606.ENSP00000370589	0	0	0	0	0.840	0.725	0	0	0.954
GNL3	NOP2	9606.ENSP00000395772	9606.ENSP00000371858	0	0	0	0	0.701	0.861	0	0	0.956
GNL3	PUM3	9606.ENSP00000395772	9606.ENSP00000380982	0	0	0	0	0.850	0.432	0	0	0.911
GNL3	NLE1	9606.ENSP00000395772	9606.ENSP00000413572	0	0	0	0	0.608	0.821	0	0	0.927
GNL3	RSL1D1	9606.ENSP00000395772	9606.ENSP00000460871	0	0	0	0	0.837	0.833	0	0	0.971
GTF2B	TBP	9606.ENSP00000359531	9606.ENSP00000230354	0	0	0	0	0.130	0.997	0.900	0	0.999
GTF2B	TBPL1	9606.ENSP00000359531	9606.ENSP00000237264	0	0	0	0	0.220	0.810	0.900	0	0.983
GTF2B	POLR2G	9606.ENSP00000359531	9606.ENSP00000301788	0	0	0	0	0.122	0.985	0.500	0	0.993
GTF2B	MED14	9606.ENSP00000359531	9606.ENSP00000323720	0	0	0	0	0.063	0.977	0	0	0.978
GTF2B	GTF2F2	9606.ENSP00000359531	9606.ENSP00000340823	0	0	0	0	0.065	0.997	0.720	0	0.999
GTF2B	TAF5	9606.ENSP00000359531	9606.ENSP00000358854	0	0	0	0	0.048	0.800	0.900	0	0.979
GTF2B	TAF6	9606.ENSP00000359531	9606.ENSP00000399982	0	0	0	0	0.049	0.800	0.900	0	0.979
GTF2B	POLR2H	9606.ENSP00000359531	9606.ENSP00000415536	0	0	0	0	0.050	0.986	0.500	0	0.993
GTF2B	POLR2A	9606.ENSP00000359531	9606.ENSP00000461879	0	0	0	0	0.065	0.997	0.500	0	0.998
GTF2B	GTF2F1	9606.ENSP00000359531	9606.ENSP00000377969	0	0	0	0	0.067	0.993	0.900	0	0.999
GTF2F1	TBP	9606.ENSP00000377969	9606.ENSP00000230354	0	0	0	0	0.049	0.972	0.900	0	0.997
GTF2F1	POLR2G	9606.ENSP00000377969	9606.ENSP00000301788	0	0	0	0	0.144	0.994	0.500	0	0.997
GTF2F1	MED14	9606.ENSP00000377969	9606.ENSP00000323720	0	0	0	0	0.214	0.925	0	0	0.938
GTF2F1	GTF2F2	9606.ENSP00000377969	9606.ENSP00000340823	0	0	0	0	0.274	0.997	0.900	0	0.999
GTF2F1	TAF5	9606.ENSP00000377969	9606.ENSP00000358854	0	0	0	0	0.049	0.900	0.900	0	0.989
GTF2F1	POLR2H	9606.ENSP00000377969	9606.ENSP00000415536	0	0	0	0	0.060	0.952	0.500	0	0.975
GTF2F1	TAF6	9606.ENSP00000377969	9606.ENSP00000399982	0	0	0	0	0.141	0.806	0.900	0	0.981
GTF2F1	POLR2A	9606.ENSP00000377969	9606.ENSP00000461879	0	0	0	0	0.180	0.980	0.500	0	0.991
GTF2F2	TBP	9606.ENSP00000340823	9606.ENSP00000230354	0	0	0	0	0.049	0.981	0.720	0	0.994
GTF2F2	POLR2G	9606.ENSP00000340823	9606.ENSP00000301788	0	0	0	0	0.128	0.995	0.500	0	0.998
GTF2F2	MED14	9606.ENSP00000340823	9606.ENSP00000323720	0	0	0	0	0.129	0.925	0	0	0.932
GTF2F2	TAF6	9606.ENSP00000340823	9606.ENSP00000399982	0	0	0	0	0.084	0.800	0.500	0	0.900
GTF2F2	TAF5	9606.ENSP00000340823	9606.ENSP00000358854	0	0	0	0	0.056	0.852	0.500	0	0.924
GTF2F2	POLR2H	9606.ENSP00000340823	9606.ENSP00000415536	0	0	0	0	0.076	0.987	0.500	0	0.993
GTF2F2	POLR2A	9606.ENSP00000340823	9606.ENSP00000461879	0	0	0	0	0.127	0.995	0.500	0	0.997
GTF3C1	GTF3C3	9606.ENSP00000348510	9606.ENSP00000263956	0	0	0	0	0.113	0.862	0.800	0	0.973
GTF3C1	GTF3C5	9606.ENSP00000348510	9606.ENSP00000361180	0	0	0	0	0.253	0.824	0.800	0	0.971
